run_id,stage,round_id,seed,scene_id,difficulty,planner,ablation_mode,success,time_ms,path_len,collision_checks,iters_used,goal_reached_iter,cuda_enabled,device_name,alpha_final,bridge_usage_ratio,failure_type,max_iters,sample_source_counts,alpha_trace,alpha_trace_stats,bridge_candidate_stats,leaf_plan_batches,cpu_gpu_consistency,image_path
MATRIX_rrt_3d_complex_cci_only_0_1776756172619,MATRIX,0,0,3d_complex,complex,rrt,cci_only,False,1246.320520003792,2.2853886333282256,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 51, ""bridge"": 0, ""uniform"": 649}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/cci_only_seed_0.png
MATRIX_rrt_3d_complex_cci_only_1_1776756174449,MATRIX,0,1,3d_complex,complex,rrt,cci_only,False,1369.283046995406,2.0431489107398724,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 61, ""bridge"": 0, ""uniform"": 639}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/cci_only_seed_1.png
MATRIX_rrt_3d_complex_cci_only_2_1776756175979,MATRIX,0,2,3d_complex,complex,rrt,cci_only,False,1336.4619519998087,1.8705137643972194,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 62, ""bridge"": 0, ""uniform"": 638}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/cci_only_seed_2.png
MATRIX_rrt_3d_complex_cci_only_3_1776756177387,MATRIX,0,3,3d_complex,complex,rrt,cci_only,False,1200.9077450056793,2.2551909411063416,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 58, ""bridge"": 0, ""uniform"": 642}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/cci_only_seed_3.png
MATRIX_rrt_3d_complex_cci_only_4_1776756178986,MATRIX,0,4,3d_complex,complex,rrt,cci_only,False,1383.1370240077376,2.036139255446477,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 64, ""bridge"": 0, ""uniform"": 636}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/cci_only_seed_4.png
MATRIX_rrt_3d_complex_cci_only_5_1776756180661,MATRIX,0,5,3d_complex,complex,rrt,cci_only,False,1429.3481089989655,1.9658613926632085,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 59, ""bridge"": 0, ""uniform"": 641}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/cci_only_seed_5.png
MATRIX_rrt_3d_complex_cci_only_6_1776756182327,MATRIX,0,6,3d_complex,complex,rrt,cci_only,False,1436.6347519971896,1.990568480115126,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 49, ""bridge"": 0, ""uniform"": 651}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/cci_only_seed_6.png
MATRIX_rrt_3d_complex_cci_only_7_1776756183981,MATRIX,0,7,3d_complex,complex,rrt,cci_only,False,1443.4951129951514,2.216351438979357,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 53, ""bridge"": 0, ""uniform"": 647}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/cci_only_seed_7.png
MATRIX_rrt_3d_complex_cci_only_8_1776756185669,MATRIX,0,8,3d_complex,complex,rrt,cci_only,False,1424.0828480105847,2.232477006041751,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 62, ""bridge"": 0, ""uniform"": 638}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/cci_only_seed_8.png
MATRIX_rrt_3d_complex_cci_only_9_1776756187168,MATRIX,0,9,3d_complex,complex,rrt,cci_only,False,1289.2623160005314,2.303250905684209,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 32, ""bridge"": 0, ""uniform"": 668}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/cci_only_seed_9.png
MATRIX_rrt_3d_complex_cci_only_10_1776756188809,MATRIX,0,10,3d_complex,complex,rrt,cci_only,False,1401.2864319956861,2.3460394006736878,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 66, ""bridge"": 0, ""uniform"": 634}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/cci_only_seed_10.png
MATRIX_rrt_3d_complex_cci_only_11_1776756190403,MATRIX,0,11,3d_complex,complex,rrt,cci_only,False,1348.652773987851,2.3127911743580167,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 50, ""bridge"": 0, ""uniform"": 650}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/cci_only_seed_11.png
MATRIX_rrt_3d_complex_cci_only_12_1776756191950,MATRIX,0,12,3d_complex,complex,rrt,cci_only,False,1304.3801870080642,2.4546608414458158,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 61, ""bridge"": 0, ""uniform"": 639}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/cci_only_seed_12.png
MATRIX_rrt_3d_complex_cci_only_13_1776756192974,MATRIX,0,13,3d_complex,complex,rrt,cci_only,True,797.9605150030693,3.0459359463398425,415,414,413,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 40, ""bridge"": 0, ""uniform"": 374}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/cci_only_seed_13.png
MATRIX_rrt_3d_complex_cci_only_14_1776756194937,MATRIX,0,14,3d_complex,complex,rrt,cci_only,False,1566.7538210109342,1.6695170088000766,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 51, ""bridge"": 0, ""uniform"": 649}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/cci_only_seed_14.png
MATRIX_rrt_3d_complex_cci_only_15_1776756196479,MATRIX,0,15,3d_complex,complex,rrt,cci_only,False,1341.1878519982565,2.24,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 59, ""bridge"": 0, ""uniform"": 641}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/cci_only_seed_15.png
MATRIX_rrt_3d_complex_cci_only_16_1776756197593,MATRIX,0,16,3d_complex,complex,rrt,cci_only,True,924.2155329993693,2.3833046802493536,482,481,480,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 40, ""bridge"": 0, ""uniform"": 441}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/cci_only_seed_16.png
MATRIX_rrt_3d_complex_cci_only_17_1776756199310,MATRIX,0,17,3d_complex,complex,rrt,cci_only,False,1479.822298992076,2.753240393534264,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 47, ""bridge"": 0, ""uniform"": 653}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/cci_only_seed_17.png
MATRIX_rrt_3d_complex_cci_only_18_1776756200928,MATRIX,0,18,3d_complex,complex,rrt,cci_only,False,1391.087438998511,2.6400000000000006,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 60, ""bridge"": 0, ""uniform"": 640}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/cci_only_seed_18.png
MATRIX_rrt_3d_complex_cci_only_19_1776756202477,MATRIX,0,19,3d_complex,complex,rrt,cci_only,False,1338.9572360028978,2.463203386959174,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 62, ""bridge"": 0, ""uniform"": 638}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/cci_only_seed_19.png
MATRIX_rrt_3d_complex_bridge_only_0_1776756204098,MATRIX,0,0,3d_complex,complex,rrt,bridge_only,False,1415.7740469963755,2.2853886333282256,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 51, ""bridge"": 0, ""uniform"": 649}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/bridge_only_seed_0.png
MATRIX_rrt_3d_complex_bridge_only_1_1776756205828,MATRIX,0,1,3d_complex,complex,rrt,bridge_only,False,1341.6105219948804,2.0431489107398724,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 61, ""bridge"": 0, ""uniform"": 639}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/bridge_only_seed_1.png
MATRIX_rrt_3d_complex_bridge_only_2_1776756207377,MATRIX,0,2,3d_complex,complex,rrt,bridge_only,False,1355.9922980057308,1.8705137643972194,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 62, ""bridge"": 0, ""uniform"": 638}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/bridge_only_seed_2.png
MATRIX_rrt_3d_complex_bridge_only_3_1776756208990,MATRIX,0,3,3d_complex,complex,rrt,bridge_only,False,1361.0354190022917,2.2551909411063416,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 58, ""bridge"": 0, ""uniform"": 642}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/bridge_only_seed_3.png
MATRIX_rrt_3d_complex_bridge_only_4_1776756210571,MATRIX,0,4,3d_complex,complex,rrt,bridge_only,False,1381.1330850003287,2.036139255446477,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 64, ""bridge"": 0, ""uniform"": 636}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/bridge_only_seed_4.png
MATRIX_rrt_3d_complex_bridge_only_5_1776756212127,MATRIX,0,5,3d_complex,complex,rrt,bridge_only,False,1357.4591599899577,1.9658613926632085,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 59, ""bridge"": 0, ""uniform"": 641}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/bridge_only_seed_5.png
MATRIX_rrt_3d_complex_bridge_only_6_1776756213671,MATRIX,0,6,3d_complex,complex,rrt,bridge_only,False,1309.1089759982424,1.990568480115126,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 49, ""bridge"": 0, ""uniform"": 651}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/bridge_only_seed_6.png
MATRIX_rrt_3d_complex_bridge_only_7_1776756215331,MATRIX,0,7,3d_complex,complex,rrt,bridge_only,False,1461.5492809971329,2.216351438979357,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 53, ""bridge"": 0, ""uniform"": 647}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/bridge_only_seed_7.png
MATRIX_rrt_3d_complex_bridge_only_8_1776756216869,MATRIX,0,8,3d_complex,complex,rrt,bridge_only,False,1235.0078349991236,2.232477006041751,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 62, ""bridge"": 0, ""uniform"": 638}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/bridge_only_seed_8.png
MATRIX_rrt_3d_complex_bridge_only_9_1776756218421,MATRIX,0,9,3d_complex,complex,rrt,bridge_only,False,1289.3776989949401,2.303250905684209,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 32, ""bridge"": 0, ""uniform"": 668}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/bridge_only_seed_9.png
MATRIX_rrt_3d_complex_bridge_only_10_1776756220082,MATRIX,0,10,3d_complex,complex,rrt,bridge_only,False,1409.5900409884052,2.3460394006736878,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 66, ""bridge"": 0, ""uniform"": 634}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/bridge_only_seed_10.png
MATRIX_rrt_3d_complex_bridge_only_11_1776756221672,MATRIX,0,11,3d_complex,complex,rrt,bridge_only,False,1374.8005429952173,2.3127911743580167,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 50, ""bridge"": 0, ""uniform"": 650}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/bridge_only_seed_11.png
MATRIX_rrt_3d_complex_bridge_only_12_1776756223159,MATRIX,0,12,3d_complex,complex,rrt,bridge_only,False,1286.6265880002175,2.4546608414458158,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 61, ""bridge"": 0, ""uniform"": 639}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/bridge_only_seed_12.png
MATRIX_rrt_3d_complex_bridge_only_13_1776756224322,MATRIX,0,13,3d_complex,complex,rrt,bridge_only,True,918.6756080016494,3.0459359463398425,415,414,413,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 40, ""bridge"": 0, ""uniform"": 374}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/bridge_only_seed_13.png
MATRIX_rrt_3d_complex_bridge_only_14_1776756225936,MATRIX,0,14,3d_complex,complex,rrt,bridge_only,False,1334.1168399929302,1.6695170088000766,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 51, ""bridge"": 0, ""uniform"": 649}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/bridge_only_seed_14.png
MATRIX_rrt_3d_complex_bridge_only_15_1776756227422,MATRIX,0,15,3d_complex,complex,rrt,bridge_only,False,1294.3184729956556,2.24,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 59, ""bridge"": 0, ""uniform"": 641}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/bridge_only_seed_15.png
MATRIX_rrt_3d_complex_bridge_only_16_1776756228515,MATRIX,0,16,3d_complex,complex,rrt,bridge_only,True,889.2445300007239,2.3833046802493536,482,481,480,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,,700,"{""goal"": 40, ""bridge"": 0, ""uniform"": 441}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/bridge_only_seed_16.png
MATRIX_rrt_3d_complex_bridge_only_17_1776756230166,MATRIX,0,17,3d_complex,complex,rrt,bridge_only,False,1409.6190389973344,2.753240393534264,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 47, ""bridge"": 0, ""uniform"": 653}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/bridge_only_seed_17.png
MATRIX_rrt_3d_complex_bridge_only_18_1776756231709,MATRIX,0,18,3d_complex,complex,rrt,bridge_only,False,1319.5681069919374,2.6400000000000006,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 60, ""bridge"": 0, ""uniform"": 640}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/bridge_only_seed_18.png
MATRIX_rrt_3d_complex_bridge_only_19_1776756233211,MATRIX,0,19,3d_complex,complex,rrt,bridge_only,False,1287.3040279955603,2.463203386959174,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 62, ""bridge"": 0, ""uniform"": 638}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/bridge_only_seed_19.png
MATRIX_rrt_3d_complex_cci_bridge_0_1776756234801,MATRIX,0,0,3d_complex,complex,rrt,cci_bridge,False,1397.1313649963122,2.2853886333282256,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 51, ""bridge"": 0, ""uniform"": 649}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/cci_bridge_seed_0.png
MATRIX_rrt_3d_complex_cci_bridge_1_1776756236467,MATRIX,0,1,3d_complex,complex,rrt,cci_bridge,False,1353.1872540042968,2.0431489107398724,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 61, ""bridge"": 0, ""uniform"": 639}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/cci_bridge_seed_1.png
MATRIX_rrt_3d_complex_cci_bridge_2_1776756238027,MATRIX,0,2,3d_complex,complex,rrt,cci_bridge,False,1336.3155580009334,1.8705137643972194,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 62, ""bridge"": 0, ""uniform"": 638}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/cci_bridge_seed_2.png
MATRIX_rrt_3d_complex_cci_bridge_3_1776756239648,MATRIX,0,3,3d_complex,complex,rrt,cci_bridge,False,1409.5971259957878,2.2551909411063416,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 58, ""bridge"": 0, ""uniform"": 642}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/cci_bridge_seed_3.png
MATRIX_rrt_3d_complex_cci_bridge_4_1776756241276,MATRIX,0,4,3d_complex,complex,rrt,cci_bridge,False,1404.2607650044374,2.036139255446477,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 64, ""bridge"": 0, ""uniform"": 636}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/cci_bridge_seed_4.png
MATRIX_rrt_3d_complex_cci_bridge_5_1776756242789,MATRIX,0,5,3d_complex,complex,rrt,cci_bridge,False,1319.841324002482,1.9658613926632085,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 59, ""bridge"": 0, ""uniform"": 641}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/cci_bridge_seed_5.png
MATRIX_rrt_3d_complex_cci_bridge_6_1776756244374,MATRIX,0,6,3d_complex,complex,rrt,cci_bridge,False,1364.6842219895916,1.990568480115126,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 49, ""bridge"": 0, ""uniform"": 651}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/cci_bridge_seed_6.png
MATRIX_rrt_3d_complex_cci_bridge_7_1776756246153,MATRIX,0,7,3d_complex,complex,rrt,cci_bridge,False,1478.1415559991729,2.216351438979357,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 53, ""bridge"": 0, ""uniform"": 647}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/cci_bridge_seed_7.png
MATRIX_rrt_3d_complex_cci_bridge_8_1776756247655,MATRIX,0,8,3d_complex,complex,rrt,cci_bridge,False,1283.6115039972356,2.232477006041751,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 62, ""bridge"": 0, ""uniform"": 638}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/cci_bridge_seed_8.png
MATRIX_rrt_3d_complex_cci_bridge_9_1776756249240,MATRIX,0,9,3d_complex,complex,rrt,cci_bridge,False,1349.789210013114,2.303250905684209,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 32, ""bridge"": 0, ""uniform"": 668}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/cci_bridge_seed_9.png
MATRIX_rrt_3d_complex_cci_bridge_10_1776756250868,MATRIX,0,10,3d_complex,complex,rrt,cci_bridge,False,1403.7514100054977,2.3460394006736878,700,700,-1,True,NVIDIA GeForce RTX 4060 Laptop GPU,1.0,0.0,timeout,700,"{""goal"": 66, ""bridge"": 0, ""uniform"": 634}",[1.0],"{""alpha_min"": 1.0, ""alpha_mean"": 1.0, ""alpha_max"": 1.0}",{},0.0,True,images/3d_complex/rrt/cci_bridge_seed_10.png
